id,user,text,datetime,time,replies,retweets,likes,bookmarks,views,query,candidate,date,hour,date_only
1910331512198775152,fake,"Era uma vez, um partido chamado PAN",2025-04-10 13:58:19+00:00,10 de abr,0,0,2,0,37,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,13:58:19
1910331264185373093,fake,"Então quer dizer; Esta coisa tem andado de mãos dadas com o PS, PSD, BE, PCP e Livre…e o Ventura é que mente? O estado do país está como está, porque a vossa dirigente continua à espera de mais um tacho para mais 4 anos.
Que se dedique aos gatos como fazia antigamente.",2025-04-10 13:57:20+00:00,10 de abr,0,0,4,0,49,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,13:57:20
1910327143013163399,Inês Sousa Real,"Quero ouvir as tuas ideias e sugestões para o que gostarias de ver apresentado e debatido no Parlamento nestas Legislativas de 2025!

Contacta-nos através do  910052174 ou junta-te a mim e à equipa 
@partido_pan
 no grupo de Whatsapp:
https://chat.whatsapp.com/F9dXbST45pN4uD7F9Z31cm… ",2025-04-10 13:40:57+00:00,10 de abr,18,2,8,1,356,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,13:40:57
1910320854447046917,Schadenfreude,"Como é que estes números triplicam desde 2020, quase quadruplicam desde 2017, e continuamos a fazer de conta que isto não tem impacto?",2025-04-10 13:15:58+00:00,10 de abr,0,0,0,0,24,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,13:15:58
1910317417122713980,criticising,"ines conselho meu... um pouco de piri piri na lingua, umas flexões, subir umas escadas e depois começa o video... a pasmaceira è tanta que pareces o cavaco com saias...",2025-04-10 13:02:18+00:00,10 de abr,0,0,0,0,47,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,13:02:18
1910309465791885805,maxi araujo hate account,Inês Sousa Real admitir que o PAN é um partido cata-vento não estava no meu bingo Legislativas 2025,2025-04-10 12:30:43+00:00,10 de abr,0,0,0,0,66,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,12:30:43
1910309040736854467,PAN,"Mais uma mentira descarada de André Ventura! Não, não são 300 touros que morrem na arena todos os anos, mais sim mais de 800! Pelo fim das touradas em Portugal, sempre!",2025-04-10 12:29:01+00:00,10 de abr,43,31,159,1,10101,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,12:29:01
1910302151856836815,gervasio,"Atenção que na maioria dos casos é dar falsas esperanças. Na violação, na maioria das vezes não há testemunhas.
Pelo que a vitima pode-me ter contado e eu ir apresentar queixa.
Mas se a vitima não quiser depor, na prática ser crime público vale 0.",2025-04-10 12:01:39+00:00,10 de abr,0,0,0,0,45,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,12:01:39
1910297706557210907,Sissi Pires,Peca por ser tarde e não chega,2025-04-10 11:43:59+00:00,10 de abr,0,0,0,0,107,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,11:43:59
1910293833230746038,Gonçalo Faria,Não te preocupes com isso que a 18 de maio já não terás voz no parlamento ,2025-04-10 11:28:36+00:00,10 de abr,0,0,0,0,34,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,11:28:36
1910283084768878787,H4LV,"Acertaste na mouche,  fizeste um bom retrato de ti, a bandeira ajuda á javardisse",2025-04-10 10:45:53+00:00,10 de abr,0,0,0,0,16,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,10:45:53
1910282470458614238,J Miguel Costa,"""Nunca lutes com um porco, no fim ficas todo sujo e o porco adorou"" é mais ao menos assim a história...
Xau.",2025-04-10 10:43:26+00:00,10 de abr,2,0,0,0,19,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,10:43:26
1910282365974249816,ronin,"para todos os melancias de extrema esquerda, apoiantes do terrorismo #GoFuckYoursSelf 
@GPBloco
 @BlocoDeEsquerda
 @pcp_pt
 @Partido_PAN
 @LIVRE_GP",2025-04-10 10:43:02+00:00,10 de abr,0,0,0,0,48,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,10:43:02
1910281663986139195,Rosalina Gomes,Que criatividade!,2025-04-10 10:40:14+00:00,10 de abr,0,0,0,0,34,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,10:40:14
1910277563546468852,Raúl F. CURVÊLO,"Adenda. Informo que o segundo cartaz dos #grunhos do 
@PartidoCHEGA
 na Alameda da Universidade, e que contribui para a toxicidade da nossa vida democrática, foi destruído durante esta noite.
@ppdpsd
@PNSpedronuno
@LiberalPT
@BlocoDeEsquerda",2025-04-10 10:23:57+00:00,10 de abr,0,1,0,0,59,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,10:23:57
1910264801906901483,BlockX,Falsos e ignorantes é o que todos no parlamento são! O Chega apresentou essa mesma proposta e todos votaram contra! Bom que nas próximas eleições voces vão perder o tacho ,2025-04-10 09:33:14+00:00,10 de abr,0,0,0,0,8,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,09:33:14
1910264714099065331,Rafael Pereira,Porque será feito em Manaus? Será que la tem metais raros?!?!?! Jovem pan ja se alinhou ao partido chines?!?!?!?,2025-04-10 09:32:53+00:00,10 de abr,0,0,0,0,84,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,09:32:53
1910261014781649295,Elisabete Sério,Kits de violação a se juntarem aos de guerra .,2025-04-10 09:18:11+00:00,10 de abr,0,0,0,0,28,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,09:18:11
1910254902644711488,H4LV,"Oh burro, a esquerdalha importou foi mão de obra barata, muitos deles nem trabalham, acrescentam merda á economia, e como consequência o preço das casas disparou, coisa básica de economia mas que a esquerdalha consegue não perceber.",2025-04-10 08:53:54+00:00,10 de abr,0,0,0,0,18,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:53:54
1910254094767321558,J Miguel Costa,Havia. Não havia esta dinâmica da economia... nao havia crescimento! Percebes óhh burro?!,2025-04-10 08:50:41+00:00,10 de abr,0,0,0,0,26,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:50:41
1910253873446449282,jose tota,Miséria,2025-04-10 08:49:48+00:00,10 de abr,0,0,0,0,16,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:49:48
1910253587533300121,H4LV,Antes desses imigrantes todos não havia Portugal? Mais um que regressou de Marte,2025-04-10 08:48:40+00:00,10 de abr,0,0,0,0,23,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:48:40
1910251906515046805,¯\(ツ)/¯,"Hum, o que é que terá mudado em Portugal para depois de décadas de diminuição do no. de violações, subitamente, os números tenham começado a aumentar substancialmente?

É que não consigo mesmo pensar em nada que tenha mudado por cá...",2025-04-10 08:41:59+00:00,10 de abr,0,0,2,0,106,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:41:59
1910246192530759712,Isabel Mauricio,"Estávamos com um problema de população a diminuir. Vêm pessoas contribuir para a segurança social e para os trabalhos que ninguém quer.
O maior problema é não se ter acautelado a capacidade para as alojar.",2025-04-10 08:19:17+00:00,10 de abr,0,0,0,0,17,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:19:17
1910242128392864086,Maximus optimatium,"Trabalha é que não, aliás se só houvesse portugueses nas listas diriam que era partido racista e xenófobo e mais não sei quê, mas só se vao dar conta quando já não der volta atrás continuem a votar PS e PSD e votos da treta q não resolvem nada como livre pan e afins",2025-04-10 08:03:08+00:00,10 de abr,0,0,0,0,7,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:03:08
1910241653656367307,007,"E se estão tão preocupadas com as violações parem de apoiar a entrada de imigrantes que não: 

Respeitam as mulheres;

Não respeitam a nossa religião;

Tem casamentos com crianças;

Tem casamentos com primos;

Matam animais barbaramente, sangrando-os até à morte (halal food).",2025-04-10 08:01:15+00:00,10 de abr,0,0,6,0,95,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,08:01:15
1910240274019725695,007,"Poupem me
O problema não é esse
Se as violações tivessem mão pesada da justiça,as vítimas denunciavam +
Não é por ser público k a justiça vai ser melhor
Não adianta denunciar violação e os culpados ficarem em liberdade, quem sai de casa é a vítima, e depois apanham penas suspensa",2025-04-10 07:55:46+00:00,10 de abr,0,0,2,0,110,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,07:55:46
1910233692825411844,Miguel prt,"Sim, até porque o problema da habitação é exclusivo de Portugal e só existe em paises onde governam socialistas. Calado és um poeta!",2025-04-10 07:29:37+00:00,10 de abr,0,0,0,0,14,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,07:29:37
1910226524868931630,Carlos Miguel Sousa,"Infelizmente a verdade é uma escolha. Cada um escolhe acreditar na que quer. E contra isso há pouco que possamos fazer. Exceto desmentir, coisas concretas.",2025-04-10 07:01:08+00:00,10 de abr,0,0,0,0,52,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,07:01:08
1910211264531382291,Sr. Dr. Ruben,"mesmo sem condições para assumir o governo. a curto e a longo prazo, o fundamento do partido era influenciar em questões judiciais PRINCIPALMENTE  e se segurança. como o PAN. que é objetivo. o vosso também ser objetivo. com força, informação que influencie o governo 
@PJudiciaria",2025-04-10 06:00:30+00:00,10 de abr,0,0,0,0,2,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,06:00:30
1910133994861089161,Isto é a gente a falar,Vão? Vamos!,2025-04-10 00:53:27+00:00,10 de abr,0,0,0,0,6,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,00:53:27
1910127185433604099,Icaro,Chamar os outros de mentirosos é infantil quando não se diz em que é que eles mentem e com provas,2025-04-10 00:26:24+00:00,10 de abr,0,0,2,0,66,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,00:26:24
1910122682634416525,Sazuke,Espero sinceramente que o resultado destas eleições seja a expulsão do PAN do parlamento é o q merecem,2025-04-10 00:08:30+00:00,10 de abr,0,0,3,0,42,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-10,00:08:30
1910117577474396183,Pedro,Tanto tu como a Filomena são umas grandes hipocritas. Vocês defendem a entrada de centenas de milhar de estrangeiros de culturas e religiões misogenas e machistas. Religioes que dizem que as mulheres infieles devem ser violadas e convertidas em escravas sexuais.,2025-04-09 23:48:13+00:00,10 de abr,0,0,0,0,15,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,23:48:13
1910098271986401480,Diogo Silva,Força Chega,2025-04-09 22:31:30+00:00,9 de abr,0,0,2,0,50,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,22:31:30
1910092565409628336,J Miguel Costa,"Se n fossem os imigrantes, o que se semeava? O que se colhia? Quem lhe levava o jantar a casa?",2025-04-09 22:08:50+00:00,9 de abr,0,0,0,0,34,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,22:08:50
1910092127503003967,Pedro LA,"adeus pan, muita sorte no indostao.",2025-04-09 22:07:05+00:00,9 de abr,0,0,6,0,59,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,22:07:05
1910084631392559297,Pedro oink oink oink,"@Partido_PAN
  o partido mais inútil do parlamento.",2025-04-09 21:37:18+00:00,9 de abr,0,0,8,0,73,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,21:37:18
1910080112617234461,Pedro Rocha,A Filomena ficou com 20 anos novamente?  !,2025-04-09 21:19:21+00:00,9 de abr,0,0,0,0,13,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,21:19:21
1910078152816152974,AI Arlinde 1143,"So se as propostas não vierem do chega, porque se for o chega a propor alguma coisa, vocês não acompanham em nada! Fascistas",2025-04-09 21:11:33+00:00,9 de abr,0,0,5,0,68,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,21:11:33
1910078089075306795,Evil Dick,"No final de maio acaba a mama, centro de emprego tá á tua espera",2025-04-09 21:11:18+00:00,9 de abr,0,0,0,0,9,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,21:11:18
1910068095139426633,Dom Sebastião,Não seria melhor dedicar-se aos tuneis de vento? O Camilo explica.,2025-04-09 20:31:35+00:00,9 de abr,0,0,0,0,11,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,20:31:35
1910065927342952702,Joao Fidalgo,"Cara Inês diga lá quais são as mentiras?
PAN=PCP=BE=LIVRE=0",2025-04-09 20:22:59+00:00,9 de abr,0,0,7,0,85,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,20:22:59
1910063783751676095,pros amigos,Indiano.....,2025-04-09 20:14:27+00:00,9 de abr,0,0,0,0,2,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,20:14:27
1910063687643418707,pros amigos,A bulldog a querer ser engracadinha....,2025-04-09 20:14:05+00:00,9 de abr,0,0,0,0,60,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,20:14:05
1910057120843882756,Rogerio Coelho,Relaxa. Vcs n gostam de trepar e n fazem filhos. Os jovens saem de Portugal e vão para a França e Alemanha. Alguém tem que povoar a Guiana Brasileira.,2025-04-09 19:47:59+00:00,9 de abr,0,0,0,0,49,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:47:59
1910056786033279398,Mário,"és muito aldrabão mas eu vou-te explicar:

não tinhas quem te servisse à mesa no restaurante nem quem te lavasse as toalhas no hostel. 

vocês, fascistas, existem para meter medo aos eleitores... mas não vão conseguir.",2025-04-09 19:46:39+00:00,9 de abr,0,1,0,0,80,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:46:39
1910056003187454232,fake,"Que puta de hipocrisia…Tudo vale, para se conseguir um emprego de 4 anos. Vendida!",2025-04-09 19:43:32+00:00,9 de abr,0,0,3,0,98,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:43:32
1910055985911140640,pois é,Remigração resolve... Qdo tocarem nas minhas mulheres já sabem que a cmtv vai reportar tudo o q irá passar,2025-04-09 19:43:28+00:00,9 de abr,0,0,0,0,55,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:43:28
1910054703259599332,GuardadoTarrafal,"A Inês Sousa Real
É tipo, as máscaras na pandemia
Não faz bem nem faz mal
É apenas anemia ",2025-04-09 19:38:23+00:00,9 de abr,0,0,0,0,18,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:38:23
1910053922536100329,fake,"Uma bate pratos, outra, não bate bem e procura mais um tacho (emprego) para mais 4 anos…venha o diabo e escolha…",2025-04-09 19:35:16+00:00,9 de abr,0,0,2,0,98,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:35:16
1910050478005645638,Fúria,"E mais te digo, se não fosse ela, ninguém sabia como plantar uma árvore ou criar estufas. Grande mulher ",2025-04-09 19:21:35+00:00,9 de abr,2,0,2,0,28,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:21:35
1910050247125917800,GuardadoTarrafal,"A Inês Sousa Real, é a razão pela qual, temos indicações de como abrir uma embalagem!",2025-04-09 19:20:40+00:00,9 de abr,2,0,0,0,42,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:20:40
1910049542353084776,Fúria,Remigração resolve isso.,2025-04-09 19:17:52+00:00,9 de abr,0,0,9,0,121,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,19:17:52
1910043445328073017,PCRH,Importar o terceiro mundo e queres milagres?,2025-04-09 18:53:38+00:00,9 de abr,0,0,2,0,135,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:53:38
1910043145196417121,Ricardo Durão,"O 
@PartidoCHEGA
 já propôs isso e foi chumbado. Só sabes copiar?",2025-04-09 18:52:27+00:00,9 de abr,0,0,0,0,21,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:52:27
1910042483062460630,it is what it is,Os mesmos do costume. Até ovelhas violam.,2025-04-09 18:49:49+00:00,9 de abr,0,0,2,0,34,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:49:49
1910042275977048136,Taproot,"Já as violações dos indostânicos no M. Moniz, nem uma palavra. Vai dar banho ao cão.",2025-04-09 18:49:00+00:00,9 de abr,0,0,0,0,11,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:49:00
1910042080099094898,PCRH,Não esquecer as ovelhas sff,2025-04-09 18:48:13+00:00,9 de abr,0,0,5,0,84,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:48:13
1910040806108315652,Ás de Copas (O José Marques),"À cautela não te pendures muito na Cautela.
Ela é mais Mortágua",2025-04-09 18:43:09+00:00,9 de abr,0,0,4,0,289,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:43:09
1910037417102369035,Lobo Mau,"6 anos de geringonça + 2 de do PS a solo!

Governação criminosa, lesiva dos interesses dos portugueses. Ainda estamos a pagar a factura!",2025-04-09 18:29:41+00:00,9 de abr,0,0,0,0,35,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:29:41
1910036905355264369,Hugo Monteiro,E quando foram aquelas violadas por imigrantes não vi a extrema esquerda a dizer nada....Sois uma vergonha.. vocês contrariam se a vocês próprios.. Imigrantes muçulmanos onde no país deles as mulheres valem 0 e vocês querem nos aqui.....,2025-04-09 18:27:39+00:00,9 de abr,0,0,2,0,41,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:27:39
1910034053333672414,GuardadoTarrafal,"A Inês Sousa Real, é a razão pela qual, os frascos de champô, vêm com orientações de como abrir!",2025-04-09 18:16:19+00:00,9 de abr,0,0,2,0,50,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:16:19
1910032897509040346,Xocolate,"Não uso essa app.
Mas se o fez,  peço dcp.",2025-04-09 18:11:44+00:00,9 de abr,0,0,0,0,10,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:11:44
1910030766982955463,Jorge M.,"Foi assim que chegaram aos 50 deputados, portanto está a valer a pena. Em algum lado vamos bater, pode é já ser tarde, mas já falta pouco para acabar de vender o que resta, até lá é circo.",2025-04-09 18:03:16+00:00,9 de abr,0,0,0,0,94,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,18:03:16
1910029481189990674,Paulo Tuga,Foram estes mesmos deputados  que escancararam as Portas deste País a esta imigração descontrolada em que muitos destes imigrantes tratam as mulheres abaixo de cão e que já violaram mulheres neste País umas não são nem mais nem menos que outras.,2025-04-09 17:58:09+00:00,9 de abr,0,0,8,0,94,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,17:58:09
1910029424348766619,XPTO,Não é suficiente. Tem que se aumentar as penas para que deixe de ser possível aplicar penas suspensas!,2025-04-09 17:57:56+00:00,9 de abr,0,0,2,0,348,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,17:57:56
1910028633080733904,Carlos Guedes,"Estou farto de referir que a lei actual protege os violadores. Se isso não é um fundamento, que para mim é crucial, então a conversa estará mesmo terminada.",2025-04-09 17:54:47+00:00,9 de abr,0,0,0,0,20,"PAN partido OR ""Inês Sousa Real"" OR ""Pessoas-Animais-Natureza"" -sexualidade -pansexual  since:2025-04-06 until:2025-04-13 lang:pt",Inês de Sousa Real,2025-04-09,17:54:47
